oracle,iters,attributes,domain,measurements,records,temperature,epsilon,seed,learning_rate,skiperror,time,error_in,error_out,baseline_in,dist_noisy
approx2,10000,8,4,1,10000,3.0,1.0,2457026461,,False,2705.240783214569,0.00533317000277,0.6998023745027026,0.0027925647952593,0.0050103947886618
approx2,10000,8,4,8,10000,3.0,1.0,2457026461,,False,2702.3009486198425,0.0141240570674987,0.0971962999117585,0.0252339977408421,0.0196498254157087
approx2,10000,8,4,14,10000,3.0,1.0,2457026461,,False,2703.965990543365,0.0218857806620689,0.1087190877223291,0.0441468799988772,0.036611235651143
approx2,10000,8,4,20,10000,3.0,1.0,2457026461,,False,2704.204015016556,0.0276286368798111,0.0596542549315397,0.064127892728125,0.0553144379815314
approx2,10000,8,4,1,10000,3.0,1.0,2643031147,,False,2691.4045383930206,0.0119052844276697,0.7796297205594079,0.0028303877760451,0.0124933343480626
approx2,10000,8,4,4,10000,3.0,1.0,2457026461,,False,2714.678945541382,0.0081481914291919,0.4112059912691389,0.0126007365188073,0.0096653134852279
approx2,10000,8,4,2,10000,3.0,1.0,2457026461,,False,2724.2626905441284,0.0083859256751404,0.5778891629339269,0.0061213998822225,0.0083899683405146
approx2,10000,8,4,6,10000,3.0,1.0,2457026461,,False,2725.2366065979004,0.0114841070068033,0.3065695959872406,0.0196403480609875,0.0155350880818035
approx2,10000,8,4,8,10000,3.0,1.0,2643031147,,False,2705.882461309433,0.0048403292777751,0.0075906427847237,0.0260226221248566,0.0268164309007176
approx2,10000,8,4,4,10000,3.0,1.0,2643031147,,False,2716.083014726639,0.0059652658174556,0.3441491501778305,0.0135913657722489,0.0139553861341609
approx2,10000,8,4,13,10000,3.0,1.0,2457026461,,False,2734.4951736927032,0.0208263917283501,0.1093409591749732,0.0415302977224657,0.0345824769656889
approx2,10000,8,4,3,10000,3.0,1.0,2643031147,,False,2723.91562128067,0.0051693209573685,0.5267563905101855,0.0099789774742782,0.0102092701613189
approx2,10000,8,4,35,10000,3.0,1.0,2457026461,,False,2738.5906007289886,0.043168723074638,0.0873007164214237,0.1111109221485925,0.097006518982945
approx2,10000,8,4,10,10000,3.0,1.0,2643031147,,False,2729.1020255088806,0.0055431509744376,0.0085356100659961,0.032174492320982,0.0327439518965179
approx2,10000,8,4,2,10000,3.0,1.0,2643031147,,False,2745.2887806892395,0.0076808541085806,0.5188614278637113,0.0065131595605591,0.0089340106859936
approx2,10000,8,4,9,10000,3.0,1.0,2643031147,,False,2751.5902388095856,0.0054496870983614,0.0086172005195556,0.0293339246232195,0.0297156054858408
approx2,10000,8,4,30,10000,3.0,1.0,2457026461,,False,2778.9354796409607,0.0378868268471855,0.0777898282453583,0.095420610156183,0.084316396049734
approx2,10000,8,4,7,10000,3.0,1.0,2643031147,,False,2766.863034009933,0.0872384480537002,0.1251646309717128,0.0227112575903064,0.1061377351386134
approx2,10000,8,4,11,10000,3.0,1.0,2643031147,,False,2743.631885051728,0.0058430653897339,0.0084907306868856,0.0354268415329535,0.0359484368350906
approx2,10000,8,4,25,10000,3.0,1.0,2457026461,,False,2795.617664813996,0.0312805444666498,0.0673445958295283,0.0795015820408677,0.0709159159162792
approx2,10000,8,4,12,10000,3.0,1.0,2643031147,,False,2738.5959589481354,0.0064717040093536,0.0092440852824494,0.0381059721508223,0.0381590004263601
approx2,10000,8,4,55,10000,3.0,1.0,2457026461,,False,2806.8075399398804,0.0568646227582505,0.0391084265306222,0.1745744695889902,0.1553957441104522
pairwise,10000,8,4,15,10000,3.0,1.0,2094276510,,False,445.6676707267761,0.0265086885613599,0.1450769211218071,0.0527866295490895,0.0399533179061846
approx2,10000,8,4,45,10000,3.0,1.0,2457026461,,False,2821.599699735641,0.0505825987845735,0.0419377228145404,0.1437019126240726,0.1275034278818746
approx2,10000,8,4,14,10000,3.0,1.0,2643031147,,False,2723.6790523529053,0.0071044978184312,0.0099990477726933,0.0441323764899663,0.0448138678970531
approx2,10000,8,4,13,10000,3.0,1.0,2643031147,,False,2747.044392108917,0.0070157090162959,0.0097883914167636,0.0409399965986301,0.0410643027332986
approx2,10000,8,4,40,10000,3.0,1.0,2457026461,,False,2831.831685781479,0.0462286331598927,0.0413460374347447,0.1269115614179768,0.1135464037553507
approx2,10000,8,4,15,10000,3.0,1.0,2643031147,,False,2715.131376504898,0.0072224779761996,0.010142705812348,0.0479799278614198,0.0484408040389144
approx2,10000,8,4,50,10000,3.0,1.0,2457026461,,False,2836.162343263626,0.0548026397966701,0.045402968961766,0.1598551703710365,0.1410715981563982
approx2,10000,8,4,25,10000,3.0,1.0,2643031147,,False,2710.246007680893,0.0118082059624485,0.0130610728366444,0.0823876613195658,0.08168851808761
pairwise,10000,8,4,1,10000,3.0,1.0,2378741324,,False,39.20043706893921,0.0020963313208181,0.8177050503185933,0.0027754214009067,0.0013328519970538
approx2,10000,8,4,20,10000,3.0,1.0,2643031147,,False,2745.7030255794525,0.0096542328582056,0.0118523662521238,0.0658392757258765,0.0653472620618139
approx2,10000,8,4,30,10000,3.0,1.0,2643031147,,False,2725.570865869522,0.013426045431504,0.0146262721291178,0.0984005873004332,0.0973431887657391
pairwise,10000,8,4,2,10000,3.0,1.0,2378741324,,False,67.9363477230072,0.0031065532953469,0.634306080105488,0.0055608003190377,0.003945321807579
approx2,10000,8,4,35,10000,3.0,1.0,2643031147,,False,2730.43789434433,0.0147377777044076,0.0147808982547173,0.113224729496267,0.1126616873507819
pairwise,10000,8,4,3,10000,3.0,1.0,2378741324,,False,100.08420324325562,0.0044922977445516,0.5172503564149418,0.0086482188175281,0.0064166185711361
pairwise,10000,8,4,4,10000,3.0,1.0,2378741324,,False,129.9230020046234,0.0063408145620438,0.4353812489983068,0.0117656903451463,0.0086084138730236
approx2,10000,8,4,40,10000,3.0,1.0,2643031147,,False,2796.591490983963,0.0154783412302133,0.0147770925240873,0.1293214501491436,0.1290948761166018
pairwise,10000,8,4,5,10000,3.0,1.0,2378741324,,False,158.0866367816925,0.0084493123023367,0.4416955352296696,0.0153541486089967,0.0116113095055077
pairwise,10000,8,4,6,10000,3.0,1.0,2378741324,,False,183.8515493869781,0.0102748792869052,0.4474143257587805,0.0189419432461433,0.0140188685115995
approx2,10000,8,4,50,10000,3.0,1.0,2643031147,,False,2834.2109496593475,0.0168518654519781,0.0162375897353207,0.1606089715284576,0.1618250571873612
pairwise,10000,8,4,20,10000,3.0,1.0,2094276510,,False,601.8127603530884,0.0330062045266542,0.1539655155190313,0.0709191997104676,0.057349957544864
approx2,10000,8,4,55,10000,3.0,1.0,2643031147,,False,2833.602653026581,0.0178309911969507,0.0231307351283297,0.1769243661236564,0.1798351104411094
approx2,10000,8,4,45,10000,3.0,1.0,2643031147,,False,2882.7790744304657,0.0164787391992895,0.0157447061481662,0.1443038294057421,0.1449633832259591
pairwise,10000,8,4,7,10000,3.0,1.0,2378741324,,False,215.6234347820282,0.0112835928294659,0.4557164807595942,0.0220901364946935,0.0170869265705362
pairwise,10000,8,4,8,10000,3.0,1.0,2378741324,,False,241.2850775718689,0.0126663280463794,0.1948182632801966,0.0247613701955484,0.0188514386413811
pairwise,10000,8,4,9,10000,3.0,1.0,2378741324,,False,290.3544223308563,0.0139745181567933,0.1958363969202111,0.0280826819887476,0.021315601178434
pairwise,10000,8,4,10,10000,3.0,1.0,2378741324,,False,296.9107036590576,0.0158629336270203,0.1921737872984201,0.0311779732263291,0.0231385161704233
pairwise,10000,8,4,11,10000,3.0,1.0,2378741324,,False,332.7246551513672,0.0168132350911733,0.1934773950362393,0.0339061491155746,0.0256892299626593
pairwise,10000,8,4,25,10000,3.0,1.0,2094276510,,False,700.3298211097717,0.0388836618859172,0.1447762235071952,0.0875167586990915,0.0721361883245823
pairwise,10000,8,4,12,10000,3.0,1.0,2378741324,,False,360.14840960502625,0.0177717993693372,0.1973831437053152,0.036885190044146,0.0286432166885798
pairwise,10000,8,4,13,10000,3.0,1.0,2378741324,,False,393.2420287132263,0.0191050658020232,0.1939991862878629,0.0403336231919288,0.0320802291676426
pairwise,10000,8,4,14,10000,3.0,1.0,2378741324,,False,419.2934446334839,0.0206841040341472,0.1984296922332222,0.043516726078268,0.0343885807875254
pairwise,10000,8,4,15,10000,3.0,1.0,2378741324,,False,441.2525515556336,0.022216964998932,0.2001578728948266,0.0473187993388459,0.0375168050674669
pairwise,10000,8,4,30,10000,3.0,1.0,2094276510,,False,872.2841818332672,0.0428022215470706,0.1436726359741603,0.1037717823820102,0.0877267643924788
pairwise,10000,8,4,20,10000,3.0,1.0,2378741324,,False,589.2683551311493,0.0281315356983288,0.1863137583805766,0.0630949442094382,0.0516224757691308
pairwise,10000,8,4,35,10000,3.0,1.0,2094276510,,False,1030.036238193512,0.0500825176959713,0.1688367327880424,0.1198175112846891,0.0998019537146168
pairwise,10000,8,4,25,10000,3.0,1.0,2378741324,,False,723.2174158096313,0.0333499653895777,0.1854951987403754,0.0782432545600985,0.0647779354540233
pairwise,10000,8,4,40,10000,3.0,1.0,2094276510,,False,1153.2901229858398,0.0545523230067781,0.1648080151013817,0.1351476051691355,0.1128465027295917
approx2,10000,8,4,1,10000,3.0,1.0,2094276510,,False,2692.7452211380005,0.0111958189572251,0.6740495244584159,0.0035549553310861,0.0106110820853745
approx2,10000,8,4,2,10000,3.0,1.0,2094276510,,False,2647.630859851837,0.0131172738284101,0.5529834385596449,0.0076827472206116,0.0132717753566858
approx2,10000,8,4,3,10000,3.0,1.0,2094276510,,False,2614.9740223884583,0.037421802458902,0.4118171103854073,0.0117614280396591,0.0372493572168148
pairwise,10000,8,4,1,10000,3.0,1.0,1961979125,,False,38.31577134132385,0.0020535761217535,0.8399473704268214,0.0038877682726783,0.002724185592142
pairwise,10000,8,4,30,10000,3.0,1.0,2378741324,,False,896.9083597660065,0.0380555559661046,0.1899320315126361,0.0938926696818391,0.0781855509433255
pairwise,10000,8,4,45,10000,3.0,1.0,2094276510,,False,1322.8797969818115,0.0592780638094646,0.1879574190594309,0.1507558580640748,0.1271168418797459
approx2,10000,8,4,5,10000,3.0,1.0,2094276510,,False,2561.5766718387604,0.0108974326817124,0.2257768865978621,0.0186232095576832,0.0139151281073369
approx2,10000,8,4,4,10000,3.0,1.0,2094276510,,False,2625.4566593170166,0.0106859017434911,0.2291149421318656,0.0153906311633028,0.0117288329207876
pairwise,10000,8,4,2,10000,3.0,1.0,1961979125,,False,67.73513007164001,0.003908860971039,0.6941953835231219,0.0065075724147981,0.0040830006928562
pairwise,10000,8,4,3,10000,3.0,1.0,1961979125,,False,99.6037576198578,0.0052398198255292,0.5358051788974608,0.0096183021721131,0.0067883063652475
pairwise,10000,8,4,4,10000,3.0,1.0,1961979125,,False,125.76223516464232,0.0061869957305169,0.546128434735634,0.0122743364507593,0.0092150125996353
approx2,10000,8,4,6,10000,3.0,1.0,2094276510,,False,2656.2675902843475,0.0120569930143767,0.2313461206090612,0.0223325003505972,0.0174102767299912
pairwise,10000,8,4,35,10000,3.0,1.0,2378741324,,False,1052.6170225143433,0.0430066409219125,0.2011877615203586,0.1092884244051608,0.0915717023344601
pairwise,10000,8,4,5,10000,3.0,1.0,1961979125,,False,153.21568417549133,0.0072795902080927,0.5574489816260838,0.0151249454833446,0.0115074499820102
pairwise,10000,8,4,50,10000,3.0,1.0,2094276510,,False,1490.2312517166138,0.0639051115263651,0.11687383581224,0.166905595139332,0.1420757776746007
pairwise,10000,8,4,40,10000,3.0,1.0,2378741324,,False,1155.21981716156,0.0483829572520801,0.1986556402134697,0.1248065068320211,0.1036216622626277
pairwise,10000,8,4,6,10000,3.0,1.0,1961979125,,False,188.91091918945312,0.0085468225134842,0.0213719225020752,0.0185930564592897,0.0143961261185129
approx2,10000,8,4,7,10000,3.0,1.0,2094276510,,False,2765.02654838562,0.0130388553706635,0.2349105458939646,0.0256865217113424,0.0208893965748868
pairwise,10000,8,4,55,10000,3.0,1.0,2094276510,,False,1632.7924876213074,0.0682313042260189,0.1176896940651624,0.1812080253139854,0.1555032700975384
approx2,10000,8,4,9,10000,3.0,1.0,2094276510,,False,2669.128302097321,0.0154722924271662,0.1144245701729516,0.0328161055131986,0.0273906879614695
pairwise,10000,8,4,7,10000,3.0,1.0,1961979125,,False,216.3473393917084,0.009328107818677,0.0235694473626885,0.0213708477575506,0.0169455147181378
pairwise,10000,8,4,8,10000,3.0,1.0,1961979125,,False,242.4250898361206,0.0101968007593106,0.0257272388580328,0.0242619297361997,0.0192048757740383
approx2,10000,8,4,8,10000,3.0,1.0,2094276510,,False,2787.7059869766235,0.0142626635960349,0.1106319428020893,0.0288705005970916,0.0235737218702359
pairwise,10000,8,4,45,10000,3.0,1.0,2378741324,,False,1302.7080919742584,0.0548878652290172,0.1958177834958286,0.141073489465186,0.1154389970571213
approx2,10000,8,4,11,10000,3.0,1.0,2094276510,,False,2640.050364971161,0.0189414780545913,0.1182402411086688,0.0398009484890874,0.0327327149003588
pairwise,10000,8,4,9,10000,3.0,1.0,1961979125,,False,266.1957139968872,0.0116012514371746,0.0274304766408238,0.0273038462105093,0.0218787648572116
approx2,10000,8,4,10,10000,3.0,1.0,2094276510,,False,2733.0718619823456,0.0174274196079298,0.114662483258865,0.0366246562527205,0.0301580154160487
approx2,10000,8,4,12,10000,3.0,1.0,2094276510,,False,2634.317823171616,0.0195079509553157,0.121540770810843,0.0421603482027216,0.0353766701579182
pairwise,10000,8,4,10,10000,3.0,1.0,1961979125,,False,295.9080648422241,0.0127271926845243,0.0271814861340694,0.0302077649665237,0.024344922419164
pairwise,10000,8,4,50,10000,3.0,1.0,2378741324,,False,1482.4190068244934,0.0600700104017031,0.1411280663232363,0.1572331652021892,0.1304754713568206
approx2,10000,8,4,13,10000,3.0,1.0,2094276510,,False,2602.4260878562927,0.0206042530321975,0.1232004545552086,0.0455142763971892,0.0382872675836852
pairwise,10000,8,4,11,10000,3.0,1.0,1961979125,,False,332.5454041957855,0.0139833524022808,0.0293557786811457,0.0330911130772709,0.0265083052334114
pairwise,10000,8,4,12,10000,3.0,1.0,1961979125,,False,360.2987906932831,0.0141657141501418,0.0288553982098978,0.0361106992041651,0.0301343126818061
pairwise,10000,8,4,13,10000,3.0,1.0,1961979125,,False,381.56555366516113,0.0149406901649618,0.0307084434282969,0.0393109335920651,0.0329687255654719
pairwise,10000,8,4,55,10000,3.0,1.0,2378741324,,False,1614.058691740036,0.0645697532541706,0.0789579396280338,0.1742355725240839,0.1455361963372278
pairwise,10000,8,4,14,10000,3.0,1.0,1961979125,,False,417.9708099365234,0.015600062572957,0.0312974080426783,0.0432951925492249,0.0369378495802579
pairwise,10000,8,4,15,10000,3.0,1.0,1961979125,,False,449.3799350261688,0.0156686786605969,0.0294689757805482,0.0465628456121725,0.0412580492581899
approx2,10000,8,4,14,10000,3.0,1.0,2094276510,,False,2701.067453145981,0.0216753857550124,0.0895190809181186,0.0495056563069358,0.0411118027578391
approx2,10000,8,4,15,10000,3.0,1.0,2094276510,,False,2638.773302555084,0.0226753679052006,0.0918226504455,0.0527866295490895,0.0441933798514987
approx2,10000,8,4,20,10000,3.0,1.0,2094276510,,False,2577.578877449036,0.0274870354700158,0.105019454924915,0.0709191997104676,0.0634567708506891
pairwise,10000,8,4,20,10000,3.0,1.0,1961979125,,False,580.5277807712555,0.0191517697826784,0.0373046030263898,0.0623043702097,0.0553494906683501
pairwise,10000,8,4,25,10000,3.0,1.0,1961979125,,False,725.4577565193176,0.0226343476406385,0.0467442473987623,0.078131235297619,0.0697245865124646
approx2,10000,8,4,25,10000,3.0,1.0,2094276510,,False,2628.728696346283,0.0306547532817841,0.0332519041893799,0.0875167586990915,0.0797959626397919
approx2,10000,8,4,40,10000,3.0,1.0,2094276510,,False,2592.6278574466705,0.039356252079106,0.0368678639520933,0.1351476051691355,0.1254903773289359
approx2,10000,8,4,30,10000,3.0,1.0,2094276510,,False,2676.475637674332,0.0318692609303004,0.0355811441125576,0.1037717823820102,0.0962649236063035
approx2,10000,8,4,35,10000,3.0,1.0,2094276510,,False,2752.794179916382,0.0371880653261928,0.0366924404145251,0.1198175112846891,0.1102907012380706
pairwise,10000,8,4,30,10000,3.0,1.0,1961979125,,False,870.7872247695923,0.0257761702246035,0.0510575159598305,0.095273431407253,0.086281026738136
approx2,10000,8,4,1,10000,3.0,1.0,2378741324,,False,2600.673956155777,0.0056085583237083,0.8147403136059919,0.0027754214009067,0.0056001493270915
approx2,10000,8,4,50,10000,3.0,1.0,2094276510,,False,2785.989577293396,0.0445592181995671,0.0416626329666798,0.166905595139332,0.157462345073315
approx2,10000,8,4,45,10000,3.0,1.0,2094276510,,False,2834.943823337555,0.042030598396572,0.0381156473982384,0.1507558580640748,0.1409034315482917
approx2,10000,8,4,55,10000,3.0,1.0,2094276510,,False,2832.9021742343903,0.0461977164520022,0.0440958602961853,0.1812080253139854,0.171670058111371
approx2,10000,8,4,3,10000,3.0,1.0,2378741324,,False,2683.688008785248,0.0065552288351401,0.4676168451536824,0.0086482188175281,0.0083113394016727
approx2,10000,8,4,6,10000,3.0,1.0,2378741324,,False,2661.9896354675293,0.010610924485385,0.3575684389678887,0.0189419432461433,0.0151681693847994
approx2,10000,8,4,2,10000,3.0,1.0,2378741324,,False,2707.072074651718,0.011077929453021,0.6125715775800541,0.0055608003190377,0.0121105055407338
approx2,10000,8,4,5,10000,3.0,1.0,2378741324,,False,2719.9472568035126,0.0095570695218494,0.3503193057529735,0.0153541486089967,0.0123082784786167
approx2,10000,8,4,7,10000,3.0,1.0,2378741324,,False,2711.944949865341,0.0110814368071635,0.3648363519416143,0.0220901364946935,0.0187994776409279
approx2,10000,8,4,4,10000,3.0,1.0,2378741324,,False,2748.537965774536,0.0077467825533855,0.3436328251072305,0.0117656903451463,0.0098622020930106
approx2,10000,8,4,8,10000,3.0,1.0,2378741324,,False,2728.0037500858307,0.0130419704541055,0.0730121423437696,0.0247613701955484,0.0210467902728775
pairwise,10000,8,4,35,10000,3.0,1.0,1961979125,,False,1029.2069437503817,0.0287367133464633,0.0574018808087942,0.110466932492994,0.1014698702275834
approx2,10000,8,4,10,10000,3.0,1.0,2378741324,,False,2756.182454586029,0.0152154151951194,0.0246853286789269,0.0311779732263291,0.0261174656957216
approx2,10000,8,4,14,10000,3.0,1.0,2378741324,,False,2688.144116878509,0.0184683913193233,0.025407693411971,0.043516726078268,0.0373833455494592
approx2,10000,8,4,11,10000,3.0,1.0,2378741324,,False,2778.930627346039,0.0158049555793913,0.0257011251508493,0.0339061491155746,0.0287951946372328
approx2,10000,8,4,12,10000,3.0,1.0,2378741324,,False,2759.545556306839,0.016176794847441,0.024255290849582,0.036885190044146,0.030822676151975
approx2,10000,8,4,9,10000,3.0,1.0,2378741324,,False,2831.226044178009,0.013735171328243,0.0705781483267836,0.0280826819887476,0.0240243941214525
approx2,10000,8,4,13,10000,3.0,1.0,2378741324,,False,2755.7067787647247,0.0169714557693715,0.024192086461804,0.0403336231919288,0.0349470835210487
approx2,10000,8,4,15,10000,3.0,1.0,2378741324,,False,2726.5692286491394,0.0199330997113887,0.0265148382689981,0.0473187993388459,0.0405363147697992
approx2,10000,8,4,20,10000,3.0,1.0,2378741324,,False,2731.4255623817444,0.0238339987756704,0.026032764170889,0.0630949442094382,0.0565415089959458
approx2,10000,8,4,25,10000,3.0,1.0,2378741324,,False,2742.265815973282,0.0275345745194398,0.0291219574801393,0.0782432545600985,0.0710890198228997
pairwise,10000,8,4,40,10000,3.0,1.0,1961979125,,False,1197.6590328216553,0.0309507169537132,0.0541948635149914,0.1241598272796898,0.1157589125752763
approx2,10000,8,4,30,10000,3.0,1.0,2378741324,,False,2754.1024956703186,0.0305215587762353,0.0323564887825316,0.0938926696818391,0.0849950325409712
approx2,10000,8,4,35,10000,3.0,1.0,2378741324,,False,2764.521425008774,0.0332022116416024,0.0342267923984164,0.1092884244051608,0.1000063720086805
approx2,10000,8,4,45,10000,3.0,1.0,2378741324,,False,2765.338797569275,0.0429206517714516,0.0382730705645171,0.141073489465186,0.1270349385859965
approx2,10000,8,4,50,10000,3.0,1.0,2378741324,,False,2829.3954474925995,0.0452851181813962,0.0399812518040844,0.1572331652021892,0.1432281969334306
approx2,10000,8,4,40,10000,3.0,1.0,2378741324,,False,2854.303945541382,0.0376674663429891,0.0383890394972261,0.1248065068320211,0.1135229689142936
approx2,10000,8,4,55,10000,3.0,1.0,2378741324,,False,2858.0950956344604,0.0478729227571015,0.0366047919105813,0.1742355725240839,0.1600378976798967
pairwise,10000,8,4,45,10000,3.0,1.0,1961979125,,False,1317.6921334266665,0.0319750022492303,0.055689257189117,0.1408346803340594,0.1344188193504312
pairwise,10000,8,4,50,10000,3.0,1.0,1961979125,,False,1508.3738055229187,0.0326299324094233,0.0638833442044285,0.1558195747048825,0.1487652341270789
pairwise,10000,8,4,55,10000,3.0,1.0,1961979125,,False,1629.4002010822296,0.0362800659438221,0.0446059626122104,0.172039326343269,0.1626392590251814
approx2,10000,8,4,1,10000,3.0,1.0,1961979125,,False,2680.5096814632416,0.0124960136527163,0.8406819913259632,0.0038877682726783,0.0131755598081371
approx2,10000,8,4,3,10000,3.0,1.0,1961979125,,False,2641.719526052475,0.0100536099281499,0.5395601702695959,0.0096183021721131,0.0112681199509215
approx2,10000,8,4,5,10000,3.0,1.0,1961979125,,False,2636.512755870819,0.0101172776445538,0.5587519166480377,0.0151249454833446,0.0136426355414905
approx2,10000,8,4,2,10000,3.0,1.0,1961979125,,False,2696.8299255371094,0.0317710142684264,0.6965269765414923,0.0065075724147981,0.0316762036109527
approx2,10000,8,4,4,10000,3.0,1.0,1961979125,,False,2676.688870191574,0.0094472666625244,0.5479347925062972,0.0122743364507593,0.0118764443860879
approx2,10000,8,4,6,10000,3.0,1.0,1961979125,,False,2663.061592102051,0.0122472590449641,0.0292891526309733,0.0185930564592897,0.0169951419318989
approx2,10000,8,4,8,10000,3.0,1.0,1961979125,,False,2672.866981983185,0.0114810586541938,0.0258848190697503,0.0242619297361997,0.0205386085144123
approx2,10000,8,4,10,10000,3.0,1.0,1961979125,,False,2655.036945581436,0.0119694141990289,0.0152930165998503,0.0302077649665237,0.0258340418332357
approx2,10000,8,4,9,10000,3.0,1.0,1961979125,,False,2717.876377105713,0.0119973385647789,0.0264251189082434,0.0273038462105093,0.0236132933385852
approx2,10000,8,4,7,10000,3.0,1.0,1961979125,,False,2768.598393201828,0.011438756553276,0.0259856849696781,0.0213708477575506,0.0184406722291423
approx2,10000,8,4,11,10000,3.0,1.0,1961979125,,False,2673.0631115436554,0.0126508792252752,0.0165338307838345,0.0330911130772709,0.0283785862611592
approx2,10000,8,4,13,10000,3.0,1.0,1961979125,,False,2696.635624885559,0.0128922827229818,0.0170306158586788,0.0393109335920651,0.0351344223478227
approx2,10000,8,4,14,10000,3.0,1.0,1961979125,,False,2694.662785291672,0.0133582675972697,0.0158087308434413,0.0432951925492249,0.0390422611220463
approx2,10000,8,4,12,10000,3.0,1.0,1961979125,,False,2763.2615847587585,0.0122733185453426,0.0159999007074259,0.0361106992041651,0.032261043331013
approx2,10000,8,4,15,10000,3.0,1.0,1961979125,,False,2738.01775598526,0.0128243307988162,0.0152171120548035,0.0465628456121725,0.0432042135818799
approx2,10000,8,4,20,10000,3.0,1.0,1961979125,,False,2728.4104058742523,0.0147391251557309,0.0170542094130583,0.0623043702097,0.0585889627639728
approx2,10000,8,4,35,10000,3.0,1.0,1961979125,,False,2603.19903421402,0.0201067026031413,0.0221829810645677,0.110466932492994,0.1068473502909348
approx2,10000,8,4,30,10000,3.0,1.0,1961979125,,False,2721.8357541561127,0.0186453716392883,0.0201728524027553,0.095273431407253,0.0911360708887618
approx2,10000,8,4,25,10000,3.0,1.0,1961979125,,False,2798.1542422771454,0.017380138436888,0.018434518790935,0.078131235297619,0.0739200839135604
approx2,10000,8,4,40,10000,3.0,1.0,1961979125,,False,2834.7200257778168,0.0209946654729515,0.0224142602650691,0.1241598272796898,0.1214550206141849
approx2,10000,8,4,45,10000,3.0,1.0,1961979125,,False,2864.004553318024,0.0197365329451503,0.0186744888799643,0.1408346803340594,0.139628436815403
approx2,10000,8,4,50,10000,3.0,1.0,1961979125,,False,2843.4761254787445,0.0201415716372955,0.0187919234649103,0.1558195747048825,0.1538661100449401
approx2,10000,8,4,55,10000,3.0,1.0,1961979125,,False,2849.5569882392883,0.0225477628726416,0.0191174871876414,0.172039326343269,0.1685249398781304
approx,10000,8,4,1,10000,3.0,1.0,2457026461,,False,7.3254334926605225,0.00239899836114777,0.6995466892981532,0.002792564795259367,0.0009923335302184106
approx,10000,8,4,2,10000,3.0,1.0,2457026461,,False,13.126739263534546,0.004385562650947837,0.5769326539478384,0.006121399882222581,0.0029435299020931513
approx,10000,8,4,1,10000,0.5,1.0,2457026461,,False,7.0630481243133545,0.0027925647952593393,0.19802532797453606,0.0027925647952593636,1.3092166343545437e-16
approx,10000,8,4,1,10000,3.0,1.0,2643031147,,False,6.6809210777282715,0.0012377349719591732,0.778852411106261,0.0028303877760451584,0.002308761707151101
approx,10000,8,4,2,10000,0.5,1.0,2457026461,,False,12.328823566436768,0.006144278713780187,0.1373943054051319,0.006121399882222579,0.00041980415712415843
approx,10000,8,4,1,10000,0.5,1.0,2643031147,,False,6.636869192123413,0.0028303877760451476,0.17824087227485091,0.0028303877760451675,1.2518300541159061e-16
approx,10000,8,4,1,10000,3.0,1.0,2094276510,,False,6.566543340682983,0.0028522176098930286,0.6734400253413757,0.003554955331086164,0.0017176996903750096
approx,10000,8,4,1,10000,0.5,1.0,2094276510,,False,6.653097152709961,0.0035549553310861496,0.19856977503735423,0.0035549553310861583,1.423026649708218e-16
approx,10000,8,4,2,10000,3.0,1.0,2643031147,,False,35.46443271636963,0.002622965396409306,0.5164940354751525,0.0065131595605591765,0.005229442008304474
approx,10000,8,4,2,10000,3.0,1.0,2094276510,,False,31.38376212120056,0.005115558280730579,0.5503109019756153,0.007682747220611628,0.004190424598345371
approx,10000,8,4,2,10000,0.5,1.0,2643031147,,False,32.436118841171265,0.006499475788929692,0.13897054092305863,0.006513159560559167,0.0008028365679384425
approx,10000,8,4,3,10000,3.0,1.0,2457026461,,False,58.126596450805664,0.005481317379149756,0.4618924953046389,0.009177840475906635,0.006054197644597547
approx,10000,8,4,2,10000,0.5,1.0,2094276510,,False,32.17240881919861,0.007614183664827075,0.15275954338632203,0.007682747220611641,0.0014794704333444015
approx,10000,8,4,3,10000,0.5,1.0,2457026461,,False,57.804272174835205,0.009144145805980877,0.08941834522987877,0.009177840475906642,0.0010618143089593402
approx,10000,8,4,1,10000,3.0,1.0,2378741324,,False,6.671304941177368,0.0020769816385014486,0.8146559829886376,0.0027754214009067775,0.0013567755956020815
approx,10000,8,4,3,10000,3.0,1.0,2094276510,,False,60.787113904953,0.006735730863298646,0.41023064943514964,0.011761428039659174,0.007020475048018647
approx,10000,8,4,3,10000,3.0,1.0,2643031147,,False,83.73720288276672,0.0030537343617999305,0.5262461891394511,0.009978977474278202,0.009106229480814888
approx,10000,8,4,3,10000,0.5,1.0,2094276510,,False,60.79906964302063,0.011073185035154294,0.1419803105791256,0.011761428039659183,0.0036464035460014484
approx,10000,8,4,4,10000,3.0,1.0,2457026461,,False,103.01413321495056,0.007149441739177699,0.43003703025596685,0.01260073651880734,0.009077183073741057
approx,10000,8,4,3,10000,0.5,1.0,2643031147,,False,81.50785493850708,0.009466807333438345,0.1197371123171843,0.009978977474278216,0.0030318236247266843
approx,10000,8,4,2,10000,3.0,1.0,2378741324,,False,31.674099445343018,0.0030283366193373453,0.6106762565605403,0.005560800319037769,0.0038993532492812037
approx,10000,8,4,4,10000,0.5,1.0,2457026461,,False,104.09613966941833,0.012246143554910664,0.08118468177606274,0.012600736518807344,0.0025457069723093793
